Time, Ecoregion, Species, TempMult, MinJanTempMult, SoilMoistureMult, OtherAdjustMult, ProbEst
20, MN102, celtis,0.17,1.00,0.00,0.40,0.00
20, MN102, fraxamer,0.09,0.00,0.00,0.40,0.00
20, MN102, fraxnigr,0.96,1.00,0.00,0.40,0.00
20, MN102, fraxpenn,0.37,1.00,0.00,0.40,0.00
20, MN102, larilari,1.00,1.00,0.00,0.40,0.00
20, MN102, ostrvirg,0.20,1.00,0.00,0.40,0.00
20, MN102, piceglau,0.75,1.00,0.00,0.40,0.00
20, MN102, picemari,0.74,1.00,0.00,0.40,0.00
20, MN102, pinubank,1.00,1.00,0.00,0.40,0.00
20, MN102, pinuresi,0.98,1.00,0.00,0.40,0.00
20, MN102, pinustro,0.63,1.00,0.00,0.40,0.00
20, MN102, popubals,1.00,1.00,0.00,0.40,0.00
20, MN102, popudelt,1.00,1.00,0.00,0.40,0.00
20, MN102, popugran,0.63,1.00,0.00,0.40,0.00
20, MN102, poputrem,0.99,1.00,0.00,0.40,0.00
20, MN102, prunpens,1.00,1.00,0.00,0.40,0.00
20, MN102, prunsero,0.24,0.00,0.00,0.40,0.00
20, MN102, prunvirg,0.24,0.00,0.00,0.40,0.00
20, MN102, queralba,0.26,0.00,0.00,0.40,0.00
20, MN102, querelli,0.00,0.00,0.00,0.40,0.00
20, MN102, quermacr,0.43,1.00,0.00,0.40,0.00
20, MN102, querrubr,0.41,0.00,0.00,0.40,0.00
20, MN102, salix,1.00,1.00,0.00,0.40,0.00
20, MN102, thujocci,0.99,1.00,0.00,0.40,0.00
20, MN102, tiliamer,0.22,0.00,0.00,0.40,0.00
20, MN102, ulmuamer,0.20,1.00,0.00,0.40,0.00
20, MN102, ulmurubr,0.20,1.00,0.00,0.40,0.00
20, MN103, abiebals,0.83,1.00,0.00,0.40,0.00
20, MN103, acernegu,0.39,1.00,0.00,0.40,0.00
20, MN103, acerrubr,0.39,1.00,0.00,0.40,0.00
20, MN103, acersacc,0.89,1.00,0.00,0.40,0.00
20, MN103, acerspic,0.39,1.00,0.00,0.40,0.00
20, MN103, betualle,0.99,1.00,0.00,0.40,0.00
20, MN103, betupapy,0.42,1.00,0.00,0.40,0.00
20, MN103, celtis,0.39,1.00,0.00,0.40,0.00
20, MN103, fraxamer,0.36,0.00,0.00,0.40,0.00
20, MN103, fraxnigr,0.88,1.00,0.00,0.40,0.00
20, MN103, fraxpenn,0.59,1.00,0.00,0.40,0.00
20, MN103, larilari,0.90,1.00,0.00,0.40,0.00
20, MN103, ostrvirg,0.46,1.00,0.00,0.40,0.00
20, MN103, piceglau,0.14,1.00,0.00,0.40,0.00
20, MN103, picemari,0.14,1.00,0.00,0.40,0.00
20, MN103, pinubank,0.78,1.00,0.13,0.40,0.05
20, MN103, pinuresi,0.63,1.00,0.00,0.40,0.00
20, MN103, pinustro,0.93,1.00,0.00,0.40,0.00
20, MN103, popubals,0.89,1.00,0.00,0.40,0.00
20, MN103, popudelt,0.89,1.00,0.00,0.40,0.00
20, MN103, popugran,0.92,1.00,0.00,0.40,0.00
20, MN103, poputrem,0.92,1.00,0.00,0.40,0.00
20, MN103, prunpens,0.89,1.00,0.00,0.40,0.00
20, MN103, prunsero,0.47,1.00,0.00,0.40,0.00
20, MN103, prunvirg,0.47,1.00,0.00,0.40,0.00
20, MN103, queralba,0.51,1.00,0.00,0.40,0.00
20, MN103, querelli,0.00,1.00,0.00,0.40,0.00
20, MN103, quermacr,0.65,1.00,0.00,0.40,0.00
20, MN103, querrubr,0.68,1.00,0.00,0.40,0.00
20, MN103, salix,0.89,1.00,0.00,0.40,0.00
20, MN103, thujocci,0.75,1.00,0.00,0.40,0.00
20, MN103, tiliamer,0.77,1.00,0.00,0.40,0.00
20, MN103, ulmuamer,0.40,1.00,0.00,0.40,0.00
20, MN103, ulmurubr,0.40,1.00,0.00,0.40,0.00
20, MN104, abiebals,0.83,1.00,0.00,0.40,0.00
20, MN104, acernegu,0.39,1.00,0.00,0.40,0.00
20, MN104, acerrubr,0.39,1.00,0.00,0.40,0.00
20, MN104, acersacc,0.89,1.00,0.00,0.40,0.00
20, MN104, acerspic,0.39,1.00,0.00,0.40,0.00
20, MN104, betualle,0.99,1.00,0.00,0.40,0.00
20, MN104, betupapy,0.42,1.00,0.00,0.40,0.00
20, MN104, celtis,0.39,1.00,0.00,0.40,0.00
20, MN104, fraxamer,0.36,0.00,0.00,0.40,0.00
20, MN104, fraxnigr,0.88,1.00,0.00,0.40,0.00
20, MN104, fraxpenn,0.59,1.00,0.00,0.40,0.00
20, MN104, larilari,0.90,1.00,0.00,0.40,0.00
20, MN104, ostrvirg,0.46,1.00,0.00,0.40,0.00
20, MN104, piceglau,0.14,1.00,0.00,0.40,0.00
20, MN104, picemari,0.14,1.00,0.00,0.40,0.00
20, MN104, pinubank,0.78,1.00,0.10,0.40,0.04
20, MN104, pinuresi,0.63,1.00,0.00,0.40,0.00
20, MN104, pinustro,0.93,1.00,0.00,0.40,0.00
20, MN104, popubals,0.89,1.00,0.00,0.40,0.00
20, MN104, popudelt,0.89,1.00,0.00,0.40,0.00
20, MN104, popugran,0.92,1.00,0.00,0.40,0.00
20, MN104, poputrem,0.92,1.00,0.00,0.40,0.00
20, MN104, prunpens,0.89,1.00,0.00,0.40,0.00
20, MN104, prunsero,0.47,1.00,0.00,0.40,0.00
20, MN104, prunvirg,0.47,1.00,0.00,0.40,0.00
20, MN104, queralba,0.51,1.00,0.00,0.40,0.00
20, MN104, querelli,0.00,1.00,0.00,0.40,0.00
20, MN104, quermacr,0.65,1.00,0.00,0.40,0.00
20, MN104, querrubr,0.68,1.00,0.00,0.40,0.00
20, MN104, salix,0.89,1.00,0.00,0.40,0.00
20, MN104, thujocci,0.75,1.00,0.00,0.40,0.00
20, MN104, tiliamer,0.77,1.00,0.00,0.40,0.00
20, MN104, ulmuamer,0.40,1.00,0.00,0.40,0.00
20, MN104, ulmurubr,0.40,1.00,0.00,0.40,0.00
20, MN200, abiebals,0.97,1.00,0.55,0.40,0.22
20, MN200, acernegu,0.26,0.00,0.71,0.40,0.00
20, MN200, acerrubr,0.26,0.00,0.71,0.40,0.00
20, MN200, acersacc,0.69,0.00,0.00,0.40,0.00
20, MN200, acerspic,0.26,0.00,0.71,0.40,0.00
20, MN200, betualle,0.94,0.00,0.60,0.40,0.00
20, MN200, betupapy,0.77,1.00,0.77,0.40,0.31
20, MN200, celtis,0.26,0.00,0.71,0.40,0.00
20, MN200, fraxamer,0.19,0.00,0.77,0.40,0.00
20, MN200, fraxnigr,1.00,0.00,0.00,0.40,0.00
20, MN200, fraxpenn,0.46,1.00,0.00,0.40,0.00
20, MN200, larilari,0.98,1.00,0.75,0.40,0.30
20, MN200, ostrvirg,0.31,0.00,0.77,0.40,0.00
20, MN200, piceglau,0.56,1.00,0.73,0.40,0.23
20, MN200, picemari,0.56,1.00,0.76,0.40,0.22
20, MN200, pinubank,0.97,1.00,0.85,0.40,0.34
20, MN200, pinuresi,0.98,1.00,0.84,0.40,0.34
20, MN200, pinustro,0.77,1.00,0.83,0.40,0.31
20, MN200, popubals,0.99,1.00,0.75,0.40,0.30
20, MN200, popudelt,0.99,1.00,0.72,0.40,0.29
20, MN200, popugran,0.77,0.00,0.78,0.40,0.00
20, MN200, poputrem,1.00,1.00,0.75,0.40,0.30
20, MN200, prunpens,0.99,1.00,0.59,0.40,0.24
20, MN200, prunsero,0.33,0.00,0.79,0.40,0.00
20, MN200, prunvirg,0.33,0.00,0.79,0.40,0.00
20, MN200, queralba,0.36,0.00,0.82,0.40,0.00
20, MN200, querelli,0.00,0.00,0.83,0.40,0.00
20, MN200, quermacr,0.52,1.00,0.84,0.40,0.21
20, MN200, querrubr,0.52,0.00,0.66,0.40,0.00
20, MN200, salix,0.99,1.00,0.75,0.40,0.30
20, MN200, thujocci,0.99,1.00,0.80,0.40,0.32
20, MN200, tiliamer,0.47,0.00,0.65,0.40,0.00
20, MN200, ulmuamer,0.28,1.00,0.75,0.40,0.11
20, MN200, ulmurubr,0.28,1.00,0.75,0.40,0.11
20, MN201, abiebals,0.66,1.00,0.00,0.40,0.00
20, MN201, acernegu,0.48,1.00,0.00,0.40,0.00
20, MN201, acerrubr,0.48,1.00,0.00,0.40,0.00
20, MN201, acersacc,0.97,1.00,0.00,0.40,0.00
20, MN201, acerspic,0.48,1.00,0.00,0.40,0.00
20, MN201, betualle,0.91,1.00,0.00,0.40,0.00
20, MN201, betupapy,0.07,1.00,0.00,0.40,0.00
20, MN201, celtis,0.48,1.00,0.00,0.40,0.00
20, MN201, fraxamer,0.46,1.00,0.00,0.40,0.00
20, MN201, fraxnigr,0.64,1.00,0.00,0.40,0.00
20, MN201, fraxpenn,0.68,1.00,0.00,0.40,0.00
20, MN201, larilari,0.80,1.00,0.00,0.40,0.00
20, MN201, ostrvirg,0.57,1.00,0.00,0.40,0.00
20, MN201, piceglau,0.00,1.00,0.00,0.40,0.00
20, MN201, picemari,0.00,1.00,0.00,0.40,0.00
20, MN201, pinubank,0.51,1.00,0.29,0.40,0.11
20, MN201, pinuresi,0.11,1.00,0.14,0.40,0.04
20, MN201, pinustro,0.99,1.00,0.00,0.40,0.00
20, MN201, popubals,0.75,1.00,0.00,0.40,0.00
20, MN201, popudelt,0.75,1.00,0.00,0.40,0.00
20, MN201, popugran,0.99,1.00,0.00,0.40,0.00
20, MN201, poputrem,0.78,1.00,0.00,0.40,0.00
20, MN201, prunpens,0.76,1.00,0.00,0.40,0.00
20, MN201, prunsero,0.56,1.00,0.00,0.40,0.00
20, MN201, prunvirg,0.56,1.00,0.00,0.40,0.00
20, MN201, queralba,0.61,1.00,0.00,0.40,0.00
20, MN201, querelli,0.13,1.00,0.04,0.40,0.02
20, MN201, quermacr,0.74,1.00,0.14,0.40,0.06
20, MN201, querrubr,0.77,1.00,0.00,0.40,0.00
20, MN201, salix,0.75,1.00,0.00,0.40,0.00
20, MN201, thujocci,0.40,1.00,0.00,0.40,0.00
20, MN201, tiliamer,0.91,1.00,0.00,0.40,0.00
20, MN201, ulmuamer,0.48,1.00,0.00,0.40,0.00
20, MN201, ulmurubr,0.48,1.00,0.00,0.40,0.00
20, MN202, abiebals,0.66,1.00,0.00,0.40,0.00
20, MN202, acernegu,0.48,1.00,0.00,0.40,0.00
20, MN202, acerrubr,0.48,1.00,0.00,0.40,0.00
20, MN202, acersacc,0.97,1.00,0.00,0.40,0.00
20, MN202, acerspic,0.48,1.00,0.00,0.40,0.00
20, MN202, betualle,0.91,1.00,0.00,0.40,0.00
20, MN202, betupapy,0.07,1.00,0.00,0.40,0.00
20, MN202, celtis,0.48,1.00,0.00,0.40,0.00
20, MN202, fraxamer,0.46,1.00,0.00,0.40,0.00
20, MN202, fraxnigr,0.64,1.00,0.00,0.40,0.00
20, MN202, fraxpenn,0.68,1.00,0.00,0.40,0.00
20, MN202, larilari,0.80,1.00,0.00,0.40,0.00
20, MN202, ostrvirg,0.57,1.00,0.00,0.40,0.00
20, MN202, piceglau,0.00,1.00,0.00,0.40,0.00
20, MN202, picemari,0.00,1.00,0.00,0.40,0.00
20, MN202, pinubank,0.51,1.00,0.29,0.40,0.11
20, MN202, pinuresi,0.11,1.00,0.14,0.40,0.04
20, MN202, pinustro,0.99,1.00,0.00,0.40,0.00
20, MN202, popubals,0.75,1.00,0.00,0.40,0.00
20, MN202, popudelt,0.75,1.00,0.00,0.40,0.00
20, MN202, popugran,0.99,1.00,0.00,0.40,0.00
20, MN202, poputrem,0.78,1.00,0.00,0.40,0.00
20, MN202, prunpens,0.76,1.00,0.00,0.40,0.00
20, MN202, prunsero,0.56,1.00,0.00,0.40,0.00
20, MN202, prunvirg,0.56,1.00,0.00,0.40,0.00
20, MN202, queralba,0.61,1.00,0.00,0.40,0.00
20, MN202, querelli,0.13,1.00,0.04,0.40,0.02
20, MN202, quermacr,0.74,1.00,0.14,0.40,0.06
20, MN202, querrubr,0.77,1.00,0.00,0.40,0.00
20, MN202, salix,0.75,1.00,0.00,0.40,0.00
20, MN202, thujocci,0.40,1.00,0.00,0.40,0.00
20, MN202, tiliamer,0.91,1.00,0.00,0.40,0.00
20, MN202, ulmuamer,0.48,1.00,0.00,0.40,0.00
20, MN202, ulmurubr,0.48,1.00,0.00,0.40,0.00
20, MN203, abiebals,0.73,1.00,1.00,0.40,0.29
20, MN203, acernegu,0.45,1.00,1.00,0.40,0.18
20, MN203, acerrubr,0.45,1.00,1.00,0.40,0.18
20, MN203, acersacc,0.95,1.00,1.00,0.40,0.38
20, MN203, acerspic,0.45,1.00,1.00,0.40,0.18
20, MN203, betualle,0.96,1.00,1.00,0.40,0.38
20, MN203, betupapy,0.22,1.00,1.00,0.40,0.09
20, MN203, celtis,0.45,1.00,1.00,0.40,0.18
20, MN203, fraxamer,0.42,1.00,1.00,0.40,0.17
20, MN203, fraxnigr,0.75,1.00,1.00,0.40,0.30
20, MN203, fraxpenn,0.65,1.00,1.00,0.40,0.26
20, MN203, larilari,0.84,1.00,1.00,0.40,0.34
20, MN203, ostrvirg,0.53,1.00,1.00,0.40,0.21
20, MN203, piceglau,0.00,1.00,1.00,0.40,0.00
20, MN203, picemari,0.00,1.00,1.00,0.40,0.00
20, MN203, pinubank,0.63,1.00,1.00,0.40,0.25
20, MN203, pinuresi,0.34,1.00,1.00,0.40,0.14
20, MN203, pinustro,0.97,1.00,1.00,0.40,0.39
20, MN203, popubals,0.81,1.00,1.00,0.40,0.32
20, MN203, popudelt,0.81,1.00,1.00,0.40,0.32
20, MN203, popugran,0.97,1.00,1.00,0.40,0.39
20, MN203, poputrem,0.84,1.00,1.00,0.40,0.34
20, MN203, prunpens,0.82,1.00,1.00,0.40,0.33
20, MN203, prunsero,0.53,1.00,1.00,0.40,0.21
20, MN203, prunvirg,0.53,1.00,1.00,0.40,0.21
20, MN203, queralba,0.57,1.00,1.00,0.40,0.23
20, MN203, querelli,0.00,1.00,1.00,0.40,0.00
20, MN203, quermacr,0.70,1.00,1.00,0.40,0.28
20, MN203, querrubr,0.74,1.00,1.00,0.40,0.30
20, MN203, salix,0.81,1.00,1.00,0.40,0.32
20, MN203, thujocci,0.56,1.00,1.00,0.40,0.22
20, MN203, tiliamer,0.86,1.00,1.00,0.40,0.35
20, MN203, ulmuamer,0.45,1.00,1.00,0.40,0.18
20, MN203, ulmurubr,0.45,1.00,1.00,0.40,0.18
20, MN204, abiebals,0.66,1.00,0.00,0.40,0.00
20, MN204, acernegu,0.48,1.00,0.43,0.40,0.17
20, MN204, acerrubr,0.48,1.00,0.43,0.40,0.17
20, MN204, acersacc,0.97,1.00,0.00,0.40,0.00
20, MN204, acerspic,0.48,1.00,0.43,0.40,0.17
20, MN204, betualle,0.91,1.00,0.00,0.40,0.00
20, MN204, betupapy,0.07,1.00,0.58,0.40,0.03
20, MN204, celtis,0.48,1.00,0.43,0.40,0.17
20, MN204, fraxamer,0.46,1.00,0.58,0.40,0.18
20, MN204, fraxnigr,0.64,1.00,0.00,0.40,0.00
20, MN204, fraxpenn,0.68,1.00,0.00,0.40,0.00
20, MN204, larilari,0.80,1.00,0.55,0.40,0.22
20, MN204, ostrvirg,0.57,1.00,0.58,0.40,0.23
20, MN204, piceglau,0.00,1.00,0.49,0.40,0.00
20, MN204, picemari,0.00,1.00,0.56,0.40,0.00
20, MN204, pinubank,0.51,1.00,0.74,0.40,0.20
20, MN204, pinuresi,0.11,1.00,0.72,0.40,0.04
20, MN204, pinustro,0.99,1.00,0.71,0.40,0.28
20, MN204, popubals,0.75,1.00,0.55,0.40,0.22
20, MN204, popudelt,0.75,1.00,0.47,0.40,0.19
20, MN204, popugran,0.99,1.00,0.60,0.40,0.24
20, MN204, poputrem,0.78,1.00,0.55,0.40,0.22
20, MN204, prunpens,0.76,1.00,0.00,0.40,0.00
20, MN204, prunsero,0.56,1.00,0.61,0.40,0.22
20, MN204, prunvirg,0.56,1.00,0.61,0.40,0.22
20, MN204, queralba,0.61,1.00,0.68,0.40,0.24
20, MN204, querelli,0.13,1.00,0.71,0.40,0.05
20, MN204, quermacr,0.74,1.00,0.72,0.40,0.29
20, MN204, querrubr,0.77,1.00,0.28,0.40,0.11
20, MN204, salix,0.75,1.00,0.55,0.40,0.22
20, MN204, thujocci,0.40,1.00,0.64,0.40,0.16
20, MN204, tiliamer,0.91,1.00,0.26,0.40,0.10
20, MN204, ulmuamer,0.48,1.00,0.54,0.40,0.19
20, MN204, ulmurubr,0.48,1.00,0.54,0.40,0.19
20, MN300, abiebals,0.63,1.00,0.00,0.40,0.00
20, MN300, acernegu,0.49,1.00,0.50,0.40,0.20
20, MN300, acerrubr,0.49,1.00,0.50,0.40,0.20
20, MN300, acersacc,0.98,1.00,0.00,0.40,0.00
20, MN300, acerspic,0.49,1.00,0.50,0.40,0.20
20, MN300, betualle,0.89,1.00,0.22,0.40,0.09
20, MN300, betupapy,0.01,1.00,0.62,0.40,0.01
20, MN300, celtis,0.49,1.00,0.50,0.40,0.20
20, MN300, fraxamer,0.48,1.00,0.62,0.40,0.19
20, MN300, fraxnigr,0.60,1.00,0.00,0.40,0.00
20, MN300, fraxpenn,0.69,1.00,0.00,0.40,0.00
20, MN300, larilari,0.78,1.00,0.60,0.40,0.24
20, MN300, ostrvirg,0.58,1.00,0.62,0.40,0.23
20, MN300, piceglau,0.00,1.00,0.55,0.40,0.00
20, MN300, picemari,0.00,1.00,0.60,0.40,0.00
20, MN300, pinubank,0.46,1.00,0.76,0.40,0.19
20, MN300, pinuresi,0.02,1.00,0.74,0.40,0.01
20, MN300, pinustro,0.99,1.00,0.73,0.40,0.29
20, MN300, popubals,0.72,1.00,0.60,0.40,0.24
20, MN300, popudelt,0.72,1.00,0.54,0.40,0.21
20, MN300, popugran,0.99,1.00,0.65,0.40,0.26
20, MN300, poputrem,0.75,1.00,0.60,0.40,0.24
20, MN300, prunpens,0.73,1.00,0.16,0.40,0.06
20, MN300, prunsero,0.57,1.00,0.65,0.40,0.23
20, MN300, prunvirg,0.57,1.00,0.65,0.40,0.23
20, MN300, queralba,0.62,1.00,0.71,0.40,0.25
20, MN300, querelli,0.46,1.00,0.74,0.40,0.18
20, MN300, quermacr,0.75,1.00,0.74,0.40,0.30
20, MN300, querrubr,0.79,1.00,0.39,0.40,0.16
20, MN300, salix,0.72,1.00,0.60,0.40,0.24
20, MN300, thujocci,0.34,1.00,0.68,0.40,0.14
20, MN300, tiliamer,0.93,1.00,0.38,0.40,0.15
20, MN300, ulmuamer,0.49,1.00,0.59,0.40,0.20
20, MN300, ulmurubr,0.49,1.00,0.59,0.40,0.20
20, MN301, abiebals,0.63,1.00,0.00,0.40,0.00
20, MN301, acernegu,0.49,1.00,0.00,0.40,0.00
20, MN301, acerrubr,0.49,1.00,0.00,0.40,0.00
20, MN301, acersacc,0.98,1.00,0.00,0.40,0.00
20, MN301, acerspic,0.49,1.00,0.00,0.40,0.00
20, MN301, betualle,0.89,1.00,0.00,0.40,0.00
20, MN301, betupapy,0.01,1.00,0.00,0.40,0.00
20, MN301, celtis,0.49,1.00,0.00,0.40,0.00
20, MN301, fraxamer,0.48,1.00,0.00,0.40,0.00
20, MN301, fraxnigr,0.60,1.00,0.00,0.40,0.00
20, MN301, fraxpenn,0.69,1.00,0.00,0.40,0.00
20, MN301, larilari,0.78,1.00,0.00,0.40,0.00
20, MN301, ostrvirg,0.58,1.00,0.00,0.40,0.00
20, MN301, piceglau,0.00,1.00,0.00,0.40,0.00
20, MN301, picemari,0.00,1.00,0.00,0.40,0.00
20, MN301, pinubank,0.46,1.00,0.00,0.40,0.00
20, MN301, pinuresi,0.02,1.00,0.00,0.40,0.00
20, MN301, pinustro,0.99,1.00,0.00,0.40,0.00
20, MN301, popubals,0.72,1.00,0.00,0.40,0.00
20, MN301, popudelt,0.72,1.00,0.00,0.40,0.00
20, MN301, popugran,0.99,1.00,0.00,0.40,0.00
20, MN301, poputrem,0.75,1.00,0.00,0.40,0.00
20, MN301, prunpens,0.73,1.00,0.00,0.40,0.00
20, MN301, prunsero,0.57,1.00,0.00,0.40,0.00
20, MN301, prunvirg,0.57,1.00,0.00,0.40,0.00
20, MN301, queralba,0.62,1.00,0.00,0.40,0.00
20, MN301, querelli,0.46,1.00,0.00,0.40,0.00
20, MN301, quermacr,0.75,1.00,0.00,0.40,0.00
20, MN301, querrubr,0.79,1.00,0.00,0.40,0.00
20, MN301, salix,0.72,1.00,0.00,0.40,0.00
20, MN301, thujocci,0.34,1.00,0.00,0.40,0.00
20, MN301, tiliamer,0.93,1.00,0.00,0.40,0.00
20, MN301, ulmuamer,0.49,1.00,0.00,0.40,0.00
20, MN301, ulmurubr,0.49,1.00,0.00,0.40,0.00
20, MN302, abiebals,0.63,1.00,0.00,0.40,0.00
20, MN302, acernegu,0.49,1.00,0.00,0.40,0.00
20, MN302, acerrubr,0.49,1.00,0.00,0.40,0.00
20, MN302, acersacc,0.98,1.00,0.00,0.40,0.00
20, MN302, acerspic,0.49,1.00,0.00,0.40,0.00
20, MN302, betualle,0.89,1.00,0.00,0.40,0.00
20, MN302, betupapy,0.01,1.00,0.00,0.40,0.00
20, MN302, celtis,0.49,1.00,0.00,0.40,0.00
20, MN302, fraxamer,0.48,1.00,0.00,0.40,0.00
20, MN302, fraxnigr,0.60,1.00,0.00,0.40,0.00
20, MN302, fraxpenn,0.69,1.00,0.00,0.40,0.00
20, MN302, larilari,0.78,1.00,0.00,0.40,0.00
20, MN302, ostrvirg,0.58,1.00,0.00,0.40,0.00
20, MN302, piceglau,0.00,1.00,0.00,0.40,0.00
20, MN302, picemari,0.00,1.00,0.00,0.40,0.00
20, MN302, pinubank,0.46,1.00,0.00,0.40,0.00
20, MN302, pinuresi,0.02,1.00,0.00,0.40,0.00
20, MN302, pinustro,0.99,1.00,0.00,0.40,0.00
20, MN302, popubals,0.72,1.00,0.00,0.40,0.00
20, MN302, popudelt,0.72,1.00,0.00,0.40,0.00
20, MN302, popugran,0.99,1.00,0.00,0.40,0.00
20, MN302, poputrem,0.75,1.00,0.00,0.40,0.00
20, MN302, prunpens,0.73,1.00,0.00,0.40,0.00
20, MN302, prunsero,0.57,1.00,0.00,0.40,0.00
20, MN302, prunvirg,0.57,1.00,0.00,0.40,0.00
20, MN302, queralba,0.62,1.00,0.00,0.40,0.00
20, MN302, querelli,0.46,1.00,0.00,0.40,0.00
20, MN302, quermacr,0.75,1.00,0.00,0.40,0.00
20, MN302, querrubr,0.79,1.00,0.00,0.40,0.00
20, MN302, salix,0.72,1.00,0.00,0.40,0.00
20, MN302, thujocci,0.34,1.00,0.00,0.40,0.00
20, MN302, tiliamer,0.93,1.00,0.00,0.40,0.00
20, MN302, ulmuamer,0.49,1.00,0.00,0.40,0.00
20, MN302, ulmurubr,0.49,1.00,0.00,0.40,0.00
20, MN303, abiebals,0.63,1.00,0.00,0.40,0.00
20, MN303, acernegu,0.49,1.00,0.00,0.40,0.00
20, MN303, acerrubr,0.49,1.00,0.00,0.40,0.00
20, MN303, acersacc,0.98,1.00,0.00,0.40,0.00
20, MN303, acerspic,0.49,1.00,0.00,0.40,0.00
20, MN303, betualle,0.89,1.00,0.00,0.40,0.00
20, MN303, betupapy,0.01,1.00,0.00,0.40,0.00
20, MN303, celtis,0.49,1.00,0.00,0.40,0.00
20, MN303, fraxamer,0.48,1.00,0.00,0.40,0.00
20, MN303, fraxnigr,0.60,1.00,0.00,0.40,0.00
20, MN303, fraxpenn,0.69,1.00,0.00,0.40,0.00
20, MN303, larilari,0.78,1.00,0.00,0.40,0.00
20, MN303, ostrvirg,0.58,1.00,0.00,0.40,0.00
20, MN303, piceglau,0.00,1.00,0.00,0.40,0.00
20, MN303, picemari,0.00,1.00,0.00,0.40,0.00
20, MN303, pinubank,0.46,1.00,0.27,0.40,0.11
20, MN303, pinuresi,0.02,1.00,0.10,0.40,0.01
20, MN303, pinustro,0.99,1.00,0.00,0.40,0.00
20, MN303, popubals,0.72,1.00,0.00,0.40,0.00
20, MN303, popudelt,0.72,1.00,0.00,0.40,0.00
20, MN303, popugran,0.99,1.00,0.00,0.40,0.00
20, MN303, poputrem,0.75,1.00,0.00,0.40,0.00
20, MN303, prunpens,0.73,1.00,0.00,0.40,0.00
20, MN303, prunsero,0.57,1.00,0.00,0.40,0.00
20, MN303, prunvirg,0.57,1.00,0.00,0.40,0.00
20, MN303, queralba,0.62,1.00,0.00,0.40,0.00
20, MN303, querelli,0.46,1.00,0.00,0.40,0.00
20, MN303, quermacr,0.75,1.00,0.10,0.40,0.04
20, MN303, querrubr,0.79,1.00,0.00,0.40,0.00
20, MN303, salix,0.72,1.00,0.00,0.40,0.00
20, MN303, thujocci,0.34,1.00,0.00,0.40,0.00
20, MN303, tiliamer,0.93,1.00,0.00,0.40,0.00
20, MN303, ulmuamer,0.49,1.00,0.00,0.40,0.00
20, MN303, ulmurubr,0.49,1.00,0.00,0.40,0.00
20, MN304, abiebals,0.63,1.00,0.00,0.40,0.00
20, MN304, acernegu,0.49,1.00,0.00,0.40,0.00
20, MN304, acerrubr,0.49,1.00,0.00,0.40,0.00
20, MN304, acersacc,0.98,1.00,0.00,0.40,0.00
20, MN304, acerspic,0.49,1.00,0.00,0.40,0.00
20, MN304, betualle,0.89,1.00,0.00,0.40,0.00
20, MN304, betupapy,0.01,1.00,0.00,0.40,0.00
20, MN304, celtis,0.49,1.00,0.00,0.40,0.00
20, MN304, fraxamer,0.48,1.00,0.00,0.40,0.00
20, MN304, fraxnigr,0.60,1.00,0.00,0.40,0.00
20, MN304, fraxpenn,0.69,1.00,0.00,0.40,0.00
20, MN304, larilari,0.78,1.00,0.00,0.40,0.00
20, MN304, ostrvirg,0.58,1.00,0.00,0.40,0.00
20, MN304, piceglau,0.00,1.00,0.00,0.40,0.00
20, MN304, picemari,0.00,1.00,0.00,0.40,0.00
20, MN304, pinubank,0.46,1.00,0.00,0.40,0.00
20, MN304, pinuresi,0.02,1.00,0.00,0.40,0.00
20, MN304, pinustro,0.99,1.00,0.00,0.40,0.00
20, MN304, popubals,0.72,1.00,0.00,0.40,0.00
20, MN304, popudelt,0.72,1.00,0.00,0.40,0.00
20, MN304, popugran,0.99,1.00,0.00,0.40,0.00
20, MN304, poputrem,0.75,1.00,0.00,0.40,0.00
20, MN304, prunpens,0.73,1.00,0.00,0.40,0.00
20, MN304, prunsero,0.57,1.00,0.00,0.40,0.00
20, MN304, prunvirg,0.57,1.00,0.00,0.40,0.00
20, MN304, queralba,0.62,1.00,0.00,0.40,0.00
20, MN304, querelli,0.46,1.00,0.00,0.40,0.00
20, MN304, quermacr,0.75,1.00,0.00,0.40,0.00
20, MN304, querrubr,0.79,1.00,0.00,0.40,0.00
20, MN304, salix,0.72,1.00,0.00,0.40,0.00
20, MN304, thujocci,0.34,1.00,0.00,0.40,0.00
20, MN304, tiliamer,0.93,1.00,0.00,0.40,0.00
20, MN304, ulmuamer,0.49,1.00,0.00,0.40,0.00
20, MN304, ulmurubr,0.49,1.00,0.00,0.40,0.00
20, MN400, abiebals,0.51,1.00,0.00,0.40,0.00
20, MN400, acernegu,0.54,1.00,0.00,0.40,0.00
20, MN400, acerrubr,0.54,1.00,0.00,0.40,0.00
20, MN400, acersacc,1.00,1.00,0.00,0.40,0.00
20, MN400, acerspic,0.54,1.00,0.00,0.40,0.00
20, MN400, betualle,0.80,1.00,0.00,0.40,0.00
20, MN400, betupapy,0.00,1.00,0.00,0.40,0.00
20, MN400, celtis,0.54,1.00,0.00,0.40,0.00
20, MN400, fraxamer,0.52,1.00,0.00,0.40,0.00
20, MN400, fraxnigr,0.42,1.00,0.00,0.40,0.00
20, MN400, fraxpenn,0.73,1.00,0.00,0.40,0.00
20, MN400, larilari,0.71,1.00,0.00,0.40,0.00
